"Label (Grouping)","AGE BY EDUCATIONAL ATTAINMENT","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Less than high school graduate","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!High school graduate (includes equivalency)","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Some college or associate's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin!!Bachelor's degree or higher","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Less than high school graduate","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!High school graduate (includes equivalency)","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Some college or associate's degree","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Bachelor's degree or higher","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Less than high school graduate","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!High school graduate (includes equivalency)","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Some college or associate's degree","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Bachelor's degree","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Graduate or professional degree"
"        Estimate","","(X)","8.2%","34.3%","44.3%","13.3%","(X)","4.7%","4.1%","19.2%","22.1%","6.4%","31.8%","11.6%","91.2%","43.4%","(X)","91.6%","50.4%","(X)","92.3%","42.1%","(X)","90.7%","39.1%","(X)","89.6%","41.3%","","(X)","92.6%","43.7%","(X)","97.5%","52.7%","(X)","94.7%","35.9%","(X)","100.0%","74.9%","(X)","95.0%","68.4%","(X)","-","-","(X)","65.4%","20.1%","(X)","87.3%","47.5%","(X)","80.0%","26.5%","","18.8%","12.1%","6.6%","5.9%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±6.1","±13.7","±16.1","±5.7","(X)","±1.6","±1.3","±2.2","±2.8","±1.4","±2.9","±1.7","±2.0","±2.8","(X)","±3.4","±5.4","(X)","±3.7","±6.7","(X)","±3.3","±5.3","(X)","±5.7","±8.2","","(X)","±1.6","±3.2","(X)","±0.9","±3.3","(X)","±5.3","±13.0","(X)","±17.1","±21.5","(X)","±8.0","±17.5","(X)","**","**","(X)","±21.8","±10.1","(X)","±9.5","±12.2","(X)","±5.5","±4.4","","±6.9","±4.7","±1.9","±2.0","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","2,516","151","630","909","826","23,680","1,374","945","3,700","4,625","1,555","7,507","3,974","21,361","11,481","7,290","7,072","4,306","4,993","4,613","3,053","6,903","5,991","2,868","4,494","3,685","1,254","","19,688","17,886","9,414","13,273","12,919","7,490","841","817","392","142","142","64","639","639","512","0","0","0","1,112","644","288","1,258","1,233","811","8,386","6,454","2,761","","(X)","(X)","(X)","(X)","","41,152","20,919","30,933","35,511","48,128","53,959"
"        Margin of Error","","±498","±79","±191","±368","±253","±1,337","±499","±235","±725","±567","±358","±839","±551","±1,251","±952","±832","±832","±595","±536","±522","±459","±641","±527","±423","±594","±513","±283","","±1,151","±1,088","±785","±976","±985","±687","±328","±332","±276","±85","±85","±60","±218","±218","±196","±33","±33","±33","±430","±210","±121","±421","±417","±372","±822","±630","±474","","(X)","(X)","(X)","(X)","","±2,909","±9,784","±1,176","±2,759","±3,038","±3,720"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","6.0%","25.0%","36.1%","32.8%","(X)","5.8%","4.0%","15.6%","19.5%","6.6%","31.7%","16.8%","90.2%","48.5%","(X)","97.0%","59.1%","(X)","92.4%","61.1%","(X)","86.8%","41.5%","(X)","82.0%","27.9%","","(X)","90.8%","47.8%","(X)","97.3%","56.4%","(X)","97.1%","46.6%","(X)","100.0%","45.1%","(X)","100.0%","80.1%","(X)","-","-","(X)","57.9%","25.9%","(X)","98.0%","64.5%","(X)","77.0%","32.9%","","20.1%","13.1%","11.8%","7.8%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±3.2","±6.5","±11.1","±8.8","(X)","±2.0","±1.0","±2.9","±2.3","±1.5","±2.9","±2.3","±2.1","±3.0","(X)","±1.4","±5.1","(X)","±3.5","±5.4","(X)","±4.8","±4.7","(X)","±6.6","±5.6","","(X)","±2.4","±3.1","(X)","±0.9","±4.4","(X)","±3.8","±20.7","(X)","±26.6","±33.3","(X)","±6.8","±8.5","(X)","**","**","(X)","±18.3","±12.7","(X)","±3.2","±15.1","(X)","±5.1","±4.5","","±8.4","±4.4","±3.1","±1.7","","(X)","(X)","(X)","(X)","(X)","(X)"
"ZCTA5 78746","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,577","209","384","594","390","19,189","122","140","860","1,658","579","8,673","7,157","18,927","15,830","2,781","2,741","2,178","3,632","3,619","3,118","8,569","8,447","7,134","4,207","4,120","3,400","","17,018","16,883","14,157","15,073","15,007","12,705","311","284","135","9","9","3","1,252","1,219","1,153","0","0","0","296","235","160","303","297","222","2,262","2,126","1,605","","(X)","(X)","(X)","(X)","","80,149","21,838","31,113","39,717","76,664","124,398"
"        Margin of Error","","±308","±87","±167","±196","±125","±712","±78","±70","±255","±289","±157","±613","±413","±727","±577","±417","±411","±303","±327","±326","±279","±492","±504","±436","±300","±298","±285","","±780","±795","±657","±805","±823","±656","±151","±145","±101","±10","±10","±5","±265","±263","±267","±26","±26","±26","±152","±119","±99","±113","±112","±96","±350","±342","±317","","(X)","(X)","(X)","(X)","","±5,226","±14,125","±2,560","±10,285","±7,138","±10,731"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","13.3%","24.4%","37.7%","24.7%","(X)","0.6%","0.7%","4.5%","8.6%","3.0%","45.2%","37.3%","98.6%","82.5%","(X)","98.6%","78.3%","(X)","99.6%","85.8%","(X)","98.6%","83.3%","(X)","97.9%","80.8%","","(X)","99.2%","83.2%","(X)","99.6%","84.3%","(X)","91.3%","43.4%","(X)","100.0%","33.3%","(X)","97.4%","92.1%","(X)","-","-","(X)","79.4%","54.1%","(X)","98.0%","73.3%","(X)","94.0%","71.0%","","6.2%","4.4%","4.7%","3.6%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±5.4","±9.3","±8.8","±7.1","(X)","±0.4","±0.4","±1.3","±1.4","±0.8","±2.3","±2.4","±0.6","±1.9","(X)","±1.4","±5.7","(X)","±0.6","±4.2","(X)","±0.9","±2.6","(X)","±1.3","±3.5","","(X)","±0.5","±2.0","(X)","±0.4","±2.1","(X)","±12.7","±25.2","(X)","±100.0","±62.2","(X)","±4.3","±5.5","(X)","**","**","(X)","±16.3","±22.7","(X)","±3.3","±14.8","(X)","±3.6","±7.9","","±7.6","±4.7","±3.6","±1.4","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","735","140","191","233","171","9,236","58","74","200","778","223","4,135","3,768","9,104","7,903","1,281","1,253","920","1,714","1,701","1,451","4,165","4,122","3,651","2,076","2,028","1,881","","8,278","8,224","7,124","7,446","7,422","6,493","76","57","57","6","6","0","600","579","561","0","0","0","109","77","64","167","161","97","952","884","678","","(X)","(X)","(X)","(X)","","115,208","30,402","-","39,868","109,253","157,625"
"        Margin of Error","","±201","±79","±129","±122","±90","±394","±54","±44","±90","±241","±116","±373","±275","±387","±345","±253","±250","±174","±225","±224","±186","±255","±253","±247","±190","±189","±183","","±422","±416","±382","±411","±409","±362","±68","±58","±58","±9","±9","±26","±160","±159","±160","±26","±26","±26","±81","±58","±52","±66","±65","±50","±237","±231","±179","","(X)","(X)","(X)","(X)","","±19,443","±15,491","**","±26,609","±20,534","±21,539"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","19.0%","26.0%","31.7%","23.3%","(X)","0.6%","0.8%","2.2%","8.4%","2.4%","44.8%","40.8%","98.6%","85.6%","(X)","97.8%","71.8%","(X)","99.2%","84.7%","(X)","99.0%","87.7%","(X)","97.7%","90.6%","","(X)","99.3%","86.1%","(X)","99.7%","87.2%","(X)","75.0%","75.0%","(X)","100.0%","0.0%","(X)","96.5%","93.5%","(X)","-","-","(X)","70.6%","58.7%","(X)","96.4%","58.1%","(X)","92.9%","71.2%","","0.0%","0.0%","1.1%","3.5%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±10.4","±14.6","±14.2","±11.1","(X)","±0.6","±0.5","±1.0","±2.5","±1.2","±3.1","±3.5","±0.8","±2.8","(X)","±2.1","±11.5","(X)","±1.2","±7.0","(X)","±1.1","±3.2","(X)","±2.1","±3.3","","(X)","±0.5","±3.1","(X)","±0.3","±3.0","(X)","±45.0","±45.0","(X)","±100.0","±100.0","(X)","±5.8","±7.0","(X)","**","**","(X)","±20.3","±30.0","(X)","±6.0","±19.1","(X)","±5.3","±11.4","","±29.9","±20.8","±1.9","±1.4","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","842","69","193","361","219","9,953","64","66","660","880","356","4,538","3,389","9,823","7,927","1,500","1,488","1,258","1,918","1,918","1,667","4,404","4,325","3,483","2,131","2,092","1,519","","8,740","8,659","7,033","7,627","7,585","6,212","235","227","78","3","3","3","652","640","592","0","0","0","187","158","96","136","136","125","1,310","1,242","927","","(X)","(X)","(X)","(X)","","59,803","21,202","31,673","37,031","54,504","81,719"
"        Margin of Error","","±225","±45","±111","±142","±83","±443","±51","±49","±231","±150","±106","±402","±317","±466","±356","±253","±250","±233","±178","±178","±163","±347","±367","±284","±191","±191","±195","","±465","±484","±378","±486","±503","±397","±128","±125","±81","±5","±5","±5","±140","±139","±140","±26","±26","±26","±96","±88","±70","±76","±76","±72","±212","±208","±202","","(X)","(X)","(X)","(X)","","±4,892","±17,661","±2,406","±12,189","±5,916","±11,664"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","8.2%","22.9%","42.9%","26.0%","(X)","0.6%","0.7%","6.6%","8.8%","3.6%","45.6%","34.1%","98.7%","79.6%","(X)","99.2%","83.9%","(X)","100.0%","86.9%","(X)","98.2%","79.1%","(X)","98.2%","71.3%","","(X)","99.1%","80.5%","(X)","99.4%","81.4%","(X)","96.6%","33.2%","(X)","100.0%","100.0%","(X)","98.2%","90.8%","(X)","-","-","(X)","84.5%","51.3%","(X)","100.0%","91.9%","(X)","94.8%","70.8%","","13.5%","5.8%","7.6%","3.7%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±5.1","±11.3","±11.5","±9.0","(X)","±0.5","±0.5","±2.2","±1.5","±1.0","±3.3","±3.4","±0.7","±2.5","(X)","±1.2","±6.0","(X)","±2.3","±5.2","(X)","±1.4","±4.1","(X)","±1.5","±5.8","","(X)","±0.7","±2.5","(X)","±0.6","±2.6","(X)","±7.2","±30.1","(X)","±100.0","±100.0","(X)","±3.0","±5.3","(X)","**","**","(X)","±14.2","±25.1","(X)","±27.5","±13.4","(X)","±3.7","±8.1","","±18.6","±6.1","±6.3","±1.5","","(X)","(X)","(X)","(X)","(X)","(X)"
"ZCTA5 78747","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,476","165","485","575","251","13,871","877","812","3,122","3,400","734","3,303","1,623","12,182","4,926","3,571","3,322","1,625","3,043","2,544","1,179","4,971","4,409","1,382","2,286","1,907","740","","9,827","8,689","3,722","5,362","5,201","2,489","691","674","263","184","136","122","558","518","329","24","24","24","2,324","1,903","363","263","238","103","6,964","5,493","1,649","","(X)","(X)","(X)","(X)","","41,350","30,142","36,641","40,131","48,705","62,147"
"        Margin of Error","","±404","±115","±204","±259","±202","±1,027","±277","±236","±546","±527","±220","±560","±332","±994","±712","±603","±620","±431","±526","±478","±354","±765","±709","±370","±336","±291","±183","","±1,022","±919","±597","±775","±783","±419","±277","±277","±256","±156","±130","±129","±250","±249","±171","±39","±39","±39","±684","±601","±207","±141","±132","±75","±774","±734","±407","","(X)","(X)","(X)","(X)","","±2,254","±7,186","±2,356","±5,849","±9,440","±13,587"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","11.2%","32.9%","39.0%","17.0%","(X)","6.3%","5.9%","22.5%","24.5%","5.3%","23.8%","11.7%","87.8%","35.5%","(X)","93.0%","45.5%","(X)","83.6%","38.7%","(X)","88.7%","27.8%","(X)","83.4%","32.4%","","(X)","88.4%","37.9%","(X)","97.0%","46.4%","(X)","97.5%","38.1%","(X)","73.9%","66.3%","(X)","92.8%","59.0%","(X)","100.0%","100.0%","(X)","81.9%","15.6%","(X)","90.5%","39.2%","(X)","78.9%","23.7%","","14.4%","1.9%","3.4%","2.9%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±7.2","±11.2","±13.4","±13.3","(X)","±2.0","±1.7","±3.7","±3.4","±1.6","±3.2","±2.2","±2.5","±3.8","(X)","±4.1","±8.1","(X)","±8.3","±9.1","(X)","±4.0","±6.1","(X)","±6.8","±7.2","","(X)","±2.9","±4.9","(X)","±1.7","±6.8","(X)","±4.2","±26.5","(X)","±26.3","±37.5","(X)","±9.0","±13.0","(X)","±71.2","±71.2","(X)","±8.5","±7.3","(X)","±11.7","±18.3","(X)","±4.7","±4.7","","±9.9","±1.8","±2.1","±2.1","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","911","54","293","380","184","6,995","413","454","1,471","1,626","434","1,825","772","6,128","2,597","1,911","1,785","792","1,607","1,315","645","2,524","2,240","789","953","788","371","","4,870","4,324","1,996","2,522","2,466","1,282","383","366","111","128","114","110","241","213","104","0","0","0","1,255","993","229","118","118","47","3,680","2,914","976","","(X)","(X)","(X)","(X)","","42,956","31,778","37,428","40,233","61,836","68,026"
"        Margin of Error","","±315","±38","±183","±187","±187","±697","±157","±179","±410","±343","±139","±421","±267","±697","±509","±402","±401","±258","±333","±292","±233","±480","±467","±291","±216","±212","±130","","±653","±630","±411","±497","±495","±304","±160","±159","±106","±129","±131","±132","±123","±123","±64","±26","±26","±26","±424","±379","±177","±98","±98","±40","±584","±549","±307","","(X)","(X)","(X)","(X)","","±5,248","±8,884","±4,437","±15,994","±11,799","±21,703"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","5.9%","32.2%","41.7%","20.2%","(X)","5.9%","6.5%","21.0%","23.2%","6.2%","26.1%","11.0%","87.6%","37.1%","(X)","93.4%","41.4%","(X)","81.8%","40.1%","(X)","88.7%","31.3%","(X)","82.7%","38.9%","","(X)","88.8%","41.0%","(X)","97.8%","50.8%","(X)","95.6%","29.0%","(X)","89.1%","85.9%","(X)","88.4%","43.2%","(X)","-","-","(X)","79.1%","18.2%","(X)","100.0%","39.8%","(X)","79.2%","26.5%","","12.2%","2.0%","3.9%","0.7%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±4.4","±15.8","±19.0","±17.7","(X)","±2.2","±2.7","±5.2","±4.7","±2.0","±5.2","±3.4","±3.4","±5.6","(X)","±6.5","±11.6","(X)","±9.8","±12.1","(X)","±4.9","±9.9","(X)","±9.0","±11.4","","(X)","±4.1","±6.8","(X)","±1.7","±9.7","(X)","±7.6","±22.1","(X)","±22.9","±29.6","(X)","±14.1","±17.6","(X)","**","**","(X)","±12.1","±10.6","(X)","±30.7","±22.3","(X)","±6.1","±6.1","","±10.1","±2.6","±3.5","±1.2","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","565","111","192","195","67","6,876","464","358","1,651","1,774","300","1,478","851","6,054","2,329","1,660","1,537","833","1,436","1,229","534","2,447","2,169","593","1,333","1,119","369","","4,957","4,365","1,726","2,840","2,735","1,207","308","308","152","56","22","12","317","305","225","24","24","24","1,069","910","134","145","120","56","3,284","2,579","673","","(X)","(X)","(X)","(X)","","37,065","27,467","28,939","40,088","39,600","61,549"
"        Margin of Error","","±217","±105","±129","±126","±65","±565","±188","±170","±375","±405","±149","±348","±225","±523","±362","±357","±365","±316","±305","±292","±197","±418","±414","±163","±232","±202","±131","","±562","±496","±316","±447","±450","±245","±238","±238","±224","±71","±37","±20","±155","±156","±117","±39","±39","±39","±355","±315","±92","±89","±79","±60","±422","±400","±209","","(X)","(X)","(X)","(X)","","±5,169","±19,073","±5,744","±4,903","±13,125","±10,364"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","19.6%","34.0%","34.5%","11.9%","(X)","6.7%","5.2%","24.0%","25.8%","4.4%","21.5%","12.4%","88.0%","33.9%","(X)","92.6%","50.2%","(X)","85.6%","37.2%","(X)","88.6%","24.2%","(X)","83.9%","27.7%","","(X)","88.1%","34.8%","(X)","96.3%","42.5%","(X)","100.0%","49.4%","(X)","39.3%","21.4%","(X)","96.2%","71.0%","(X)","100.0%","100.0%","(X)","85.1%","12.5%","(X)","82.8%","38.6%","(X)","78.5%","20.5%","","16.8%","1.8%","2.8%","5.3%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±16.9","±18.0","±17.2","±11.7","(X)","±2.6","±2.4","±5.5","±5.2","±2.2","±4.4","±3.3","±3.3","±4.2","(X)","±4.5","±12.6","(X)","±9.5","±10.1","(X)","±6.3","±5.5","(X)","±8.4","±8.5","","(X)","±4.1","±5.2","(X)","±2.6","±7.1","(X)","±13.6","±44.8","(X)","±30.4","±16.9","(X)","±6.5","±12.4","(X)","±71.2","±71.2","(X)","±7.1","±8.7","(X)","±19.7","±29.5","(X)","±6.9","±6.1","","±12.2","±1.7","±2.7","±3.9","","(X)","(X)","(X)","(X)","(X)","(X)"
"ZCTA5 78748","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","3,151","122","1,203","1,263","563","37,753","909","1,180","5,571","8,655","2,581","13,457","5,400","35,664","18,857","11,421","11,143","6,150","9,689","9,234","5,463","11,846","10,924","5,454","4,797","4,363","1,790","","30,991","29,399","15,606","20,449","20,040","11,810","1,742","1,626","727","173","173","67","2,012","1,956","1,352","0","0","0","812","647","129","2,023","1,863","976","12,399","10,853","4,220","","(X)","(X)","(X)","(X)","","51,679","29,610","33,241","45,918","60,320","70,407"
"        Margin of Error","","±503","±81","±324","±310","±207","±2,376","±272","±371","±652","±1,570","±578","±1,424","±783","±2,348","±1,658","±1,949","±1,943","±1,200","±1,131","±1,125","±944","±1,113","±1,106","±757","±585","±594","±358","","±2,273","±2,204","±1,608","±1,711","±1,727","±1,401","±440","±435","±268","±90","±90","±62","±598","±586","±434","±33","±33","±33","±285","±233","±89","±659","±655","±470","±1,557","±1,536","±821","","(X)","(X)","(X)","(X)","","±3,395","±8,944","±3,706","±8,534","±5,050","±10,877"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
