"Label (Grouping)","Total civilian noninstitutionalized population","Total civilian noninstitutionalized population!!SEX","Total civilian noninstitutionalized population!!SEX!!Male","Total civilian noninstitutionalized population!!SEX!!Female","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino (of any race)","Total civilian noninstitutionalized population!!AGE","Total civilian noninstitutionalized population!!AGE!!Under 5 years","Total civilian noninstitutionalized population!!AGE!!5 to 17 years","Total civilian noninstitutionalized population!!AGE!!18 to 34 years","Total civilian noninstitutionalized population!!AGE!!35 to 64 years","Total civilian noninstitutionalized population!!AGE!!65 to 74 years","Total civilian noninstitutionalized population!!AGE!!75 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population under 18 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population under 18 years!!Population under 5 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population under 18 years!!Population 5 to 17 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 18 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 18 to 64 years!!Population 18 to 34 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 18 to 64 years!!Population 35 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 65 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 65 years and over!!Population 65 to 74 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 65 years and over!!Population 75 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population under 18 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population under 18 years!!Population under 5 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population under 18 years!!Population 5 to 17 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 18 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 18 to 64 years!!Population 18 to 34 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 18 to 64 years!!Population 35 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 65 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 65 years and over!!Population 65 to 74 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 65 years and over!!Population 75 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population under 18 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 18 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 18 to 64 years!!Population 18 to 34 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 18 to 64 years!!Population 35 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 65 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 65 years and over!!Population 65 to 74 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 65 years and over!!Population 75 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population under 18 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 18 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 18 to 64 years!!Population 18 to 34 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 18 to 64 years!!Population 35 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 65 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 65 years and over!!Population 65 to 74 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 65 years and over!!Population 75 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population under 18 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 18 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 18 to 64 years!!Population 18 to 34 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 18 to 64 years!!Population 35 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 65 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 65 years and over!!Population 65 to 74 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 65 years and over!!Population 75 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 18 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 18 to 64 years!!Population 18 to 34 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 18 to 64 years!!Population 35 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 65 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 65 years and over!!Population 65 to 74 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 65 years and over!!Population 75 years and over"
"        Estimate","18,464","","8,838","9,626","","15,883","440","0","1,411","0","0","730","13,872","2,426","","1,248","4,875","2,567","8,421","695","658","","(X)","6,123","1,248","4,875","10,988","2,567","8,421","1,353","695","658","(X)","6,123","1,248","4,875","10,988","2,567","8,421","1,353","695","658","(X)","4,875","10,988","2,567","8,421","1,353","695","658","(X)","4,875","10,988","2,567","8,421","1,353","695","658","(X)","4,875","10,988","2,567","8,421","1,353","695","658","(X)","10,988","2,567","8,421","1,353","695","658"
"        Margin of Error","±2,572","","±1,225","±1,657","","±2,405","±372","±22","±426","±22","±22","±582","±2,321","±859","","±377","±1,016","±1,142","±1,120","±262","±156","","(X)","±1,072","±377","±1,016","±1,759","±1,142","±1,120","±284","±262","±156","(X)","±1,072","±377","±1,016","±1,759","±1,142","±1,120","±284","±262","±156","(X)","±1,016","±1,759","±1,142","±1,120","±284","±262","±156","(X)","±1,016","±1,759","±1,142","±1,120","±284","±262","±156","(X)","±1,016","±1,759","±1,142","±1,120","±284","±262","±156","(X)","±1,759","±1,142","±1,120","±284","±262","±156"
"    With a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","661","","356","305","","661","0","0","0","0","0","0","623","38","","0","117","31","96","91","326","","267","9","0","9","35","0","35","223","21","202","66","0","0","0","46","0","46","20","0","20","239","49","31","31","0","159","0","159","350","59","0","0","0","291","70","221","106","59","15","0","15","32","32","0","239","31","31","0","208","48","160"
"        Margin of Error","±197","","±178","±151","","±197","±22","±22","±22","±22","±22","±22","±196","±47","","±22","±127","±51","±68","±74","±116","","±99","±16","±22","±16","±43","±22","±43","±90","±34","±87","±65","±22","±22","±22","±56","±22","±56","±32","±22","±32","±135","±85","±51","±51","±22","±98","±22","±98","±160","±95","±22","±22","±22","±135","±65","±122","±112","±95","±26","±22","±26","±49","±49","±22","±124","±51","±51","±22","±112","±56","±98"
"    Percent with a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3.6%","","4.0%","3.2%","","4.2%","0.0%","-","0.0%","-","-","0.0%","4.5%","1.6%","","0.0%","2.4%","1.2%","1.1%","13.1%","49.5%","","1.4%","0.1%","0.0%","0.2%","0.3%","0.0%","0.4%","16.5%","3.0%","30.7%","0.4%","0.0%","0.0%","0.0%","0.4%","0.0%","0.5%","1.5%","0.0%","3.0%","1.4%","1.0%","0.3%","1.2%","0.0%","11.8%","0.0%","24.2%","2.0%","1.2%","0.0%","0.0%","0.0%","21.5%","10.1%","33.6%","0.6%","1.2%","0.1%","0.0%","0.2%","2.4%","4.6%","0.0%","1.9%","0.3%","1.2%","0.0%","15.4%","6.9%","24.3%"
"        Margin of Error","±1.1","","±1.9","±1.6","","±1.3","±9.7","**","±3.1","**","**","±6.0","±1.5","±2.0","","±3.5","±2.5","±2.3","±0.8","±10.2","±16.2","","±0.6","±0.3","±3.5","±0.3","±0.4","±1.7","±0.5","±7.9","±5.0","±13.0","±0.4","±0.7","±3.5","±0.9","±0.5","±1.7","±0.7","±2.4","±6.3","±4.9","±0.8","±1.8","±0.5","±2.3","±0.5","±7.5","±6.3","±14.6","±0.9","±1.9","±0.4","±1.7","±0.5","±9.6","±8.9","±17.9","±0.6","±1.9","±0.2","±1.7","±0.3","±3.6","±7.1","±6.6","±1.1","±0.5","±2.3","±0.5","±8.5","±7.9","±14.2"
"ZCTA5 78733","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","8,711","","4,481","4,230","","6,666","77","0","1,191","16","126","635","6,251","899","","458","2,417","548","4,054","984","250","","(X)","2,875","458","2,417","4,602","548","4,054","1,234","984","250","(X)","2,875","458","2,417","4,602","548","4,054","1,234","984","250","(X)","2,417","4,602","548","4,054","1,234","984","250","(X)","2,417","4,602","548","4,054","1,234","984","250","(X)","2,417","4,602","548","4,054","1,234","984","250","(X)","4,602","548","4,054","1,234","984","250"
"        Margin of Error","±997","","±479","±625","","±859","±101","±20","±465","±28","±116","±339","±832","±339","","±189","±547","±188","±422","±267","±138","","(X)","±545","±189","±547","±472","±188","±422","±332","±267","±138","(X)","±545","±189","±547","±472","±188","±422","±332","±267","±138","(X)","±547","±472","±188","±422","±332","±267","±138","(X)","±547","±472","±188","±422","±332","±267","±138","(X)","±547","±472","±188","±422","±332","±267","±138","(X)","±472","±188","±422","±332","±267","±138"
"    With a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","411","","275","136","","387","11","0","5","0","0","8","352","35","","0","22","30","201","66","92","","179","4","0","4","72","14","58","103","60","43","69","0","0","0","21","0","21","48","6","42","176","11","88","22","66","77","21","56","167","0","77","0","77","90","32","58","71","7","22","22","0","42","6","36","89","46","30","16","43","6","37"
"        Margin of Error","±150","","±111","±90","","±150","±20","±20","±9","±20","±20","±13","±139","±41","","±20","±22","±27","±117","±49","±75","","±92","±7","±20","±7","±66","±24","±61","±62","±48","±46","±55","±20","±20","±20","±26","±20","±26","±47","±11","±44","±81","±18","±59","±26","±54","±56","±26","±53","±98","±20","±72","±20","±72","±65","±37","±55","±49","±10","±26","±26","±20","±44","±11","±44","±55","±37","±27","±26","±45","±11","±45"
"    Percent with a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4.7%","","6.1%","3.2%","","5.8%","14.3%","-","0.4%","0.0%","0.0%","1.3%","5.6%","3.9%","","0.0%","0.9%","5.5%","5.0%","6.7%","36.8%","","2.1%","0.1%","0.0%","0.2%","1.6%","2.6%","1.4%","8.3%","6.1%","17.2%","0.8%","0.0%","0.0%","0.0%","0.5%","0.0%","0.5%","3.9%","0.6%","16.8%","2.1%","0.5%","1.9%","4.0%","1.6%","6.2%","2.1%","22.4%","2.0%","0.0%","1.7%","0.0%","1.9%","7.3%","3.3%","23.2%","0.9%","0.3%","0.5%","4.0%","0.0%","3.4%","0.6%","14.4%","1.5%","1.0%","5.5%","0.4%","3.5%","0.6%","14.8%"
"        Margin of Error","±1.7","","±2.5","±2.1","","±2.3","±11.8","**","±0.8","±87.2","±29.2","±2.1","±2.3","±4.7","","±9.4","±0.9","±4.6","±3.0","±5.0","±25.0","","±1.0","±0.2","±9.4","±0.3","±1.5","±4.2","±1.5","±4.8","±4.8","±17.0","±0.6","±1.6","±9.4","±1.8","±0.6","±7.9","±0.7","±3.6","±1.1","±16.4","±1.0","±0.7","±1.3","±4.5","±1.4","±4.3","±2.7","±17.9","±1.2","±1.8","±1.6","±7.9","±1.8","±4.9","±3.7","±18.6","±0.6","±0.4","±0.6","±4.5","±1.1","±3.4","±1.1","±16.4","±0.9","±0.8","±4.6","±0.6","±3.4","±1.1","±16.7"
"ZCTA5 78734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","19,637","","9,827","9,810","","17,412","365","37","453","0","158","1,212","14,938","3,261","","727","3,545","2,243","9,427","2,525","1,170","","(X)","4,272","727","3,545","11,670","2,243","9,427","3,695","2,525","1,170","(X)","4,272","727","3,545","11,670","2,243","9,427","3,695","2,525","1,170","(X)","3,545","11,670","2,243","9,427","3,695","2,525","1,170","(X)","3,545","11,670","2,243","9,427","3,695","2,525","1,170","(X)","3,545","11,670","2,243","9,427","3,695","2,525","1,170","(X)","11,670","2,243","9,427","3,695","2,525","1,170"
"        Margin of Error","±1,185","","±741","±697","","±1,120","±338","±41","±232","±22","±143","±569","±1,031","±811","","±245","±411","±553","±673","±373","±243","","(X)","±514","±245","±411","±851","±553","±673","±433","±373","±243","(X)","±514","±245","±411","±851","±553","±673","±433","±373","±243","(X)","±411","±851","±553","±673","±433","±373","±243","(X)","±411","±851","±553","±673","±433","±373","±243","(X)","±411","±851","±553","±673","±433","±373","±243","(X)","±851","±553","±673","±433","±373","±243"
"    With a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,463","","712","751","","1,298","8","14","43","0","29","71","1,146","227","","0","117","114","525","289","418","","496","30","0","30","150","0","150","316","182","134","222","37","0","37","60","29","31","125","52","73","337","84","210","59","151","43","34","9","780","46","302","50","252","432","117","315","269","33","114","7","107","122","7","115","438","181","50","131","257","44","213"
"        Margin of Error","±214","","±166","±165","","±198","±12","±23","±41","±22","±36","±77","±163","±132","","±22","±60","±59","±159","±94","±126","","±119","±35","±22","±35","±62","±22","±62","±98","±75","±53","±85","±40","±22","±40","±43","±30","±27","±59","±34","±47","±106","±55","±87","±44","±88","±41","±37","±16","±173","±44","±113","±38","±107","±130","±61","±108","±108","±37","±82","±11","±80","±56","±12","±55","±128","±79","±42","±78","±109","±32","±103"
"    Percent with a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","7.5%","","7.2%","7.7%","","7.5%","2.2%","37.8%","9.5%","-","18.4%","5.9%","7.7%","7.0%","","0.0%","3.3%","5.1%","5.6%","11.4%","35.7%","","2.5%","0.7%","0.0%","0.8%","1.3%","0.0%","1.6%","8.6%","7.2%","11.5%","1.1%","0.9%","0.0%","1.0%","0.5%","1.3%","0.3%","3.4%","2.1%","6.2%","1.8%","2.4%","1.8%","2.6%","1.6%","1.2%","1.3%","0.8%","4.1%","1.3%","2.6%","2.2%","2.7%","11.7%","4.6%","26.9%","1.4%","0.9%","1.0%","0.3%","1.1%","3.3%","0.3%","9.8%","2.9%","1.6%","2.2%","1.4%","7.0%","1.7%","18.2%"
"        Margin of Error","±1.1","","±1.7","±1.6","","±1.1","±4.5","±34.8","±9.4","**","±19.0","±5.3","±1.1","±3.9","","±6.0","±1.6","±2.8","±1.8","±3.7","±8.4","","±0.6","±0.8","±6.0","±1.0","±0.5","±2.0","±0.7","±2.7","±2.9","±4.4","±0.4","±0.9","±6.0","±1.1","±0.4","±1.4","±0.3","±1.5","±1.3","±3.9","±0.6","±1.5","±0.8","±2.1","±1.0","±1.1","±1.5","±1.3","±0.9","±1.2","±1.0","±1.7","±1.1","±3.5","±2.5","±7.5","±0.6","±1.0","±0.7","±0.5","±0.9","±1.5","±0.5","±4.7","±0.8","±0.7","±1.9","±0.8","±3.0","±1.2","±8.4"
"ZCTA5 78735","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","17,926","","8,524","9,402","","14,495","690","88","1,658","0","236","759","11,195","3,965","","1,213","3,015","4,190","6,978","1,676","854","","(X)","4,228","1,213","3,015","11,168","4,190","6,978","2,530","1,676","854","(X)","4,228","1,213","3,015","11,168","4,190","6,978","2,530","1,676","854","(X)","3,015","11,168","4,190","6,978","2,530","1,676","854","(X)","3,015","11,168","4,190","6,978","2,530","1,676","854","(X)","3,015","11,168","4,190","6,978","2,530","1,676","854","(X)","11,168","4,190","6,978","2,530","1,676","854"
"        Margin of Error","±1,398","","±828","±736","","±1,242","±531","±139","±563","±22","±143","±284","±1,064","±748","","±332","±633","±604","±638","±374","±221","","(X)","±676","±332","±633","±859","±604","±638","±401","±374","±221","(X)","±676","±332","±633","±859","±604","±638","±401","±374","±221","(X)","±633","±859","±604","±638","±401","±374","±221","(X)","±633","±859","±604","±638","±401","±374","±221","(X)","±633","±859","±604","±638","±401","±374","±221","(X)","±859","±604","±638","±401","±374","±221"
"    With a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,068","","498","570","","914","52","0","62","0","0","40","797","134","","0","113","126","317","78","434","","270","24","0","24","71","0","71","175","63","112","191","0","0","0","137","0","137","54","0","54","535","89","239","117","122","207","0","207","289","14","37","9","28","238","27","211","150","21","27","11","16","102","0","102","411","73","36","37","338","0","338"
"        Margin of Error","±266","","±185","±178","","±236","±62","±22","±61","±22","±22","±44","±223","±99","","±22","±95","±90","±169","±64","±149","","±113","±30","±22","±30","±78","±22","±78","±98","±59","±66","±123","±22","±22","±22","±107","±22","±107","±59","±22","±59","±189","±86","±137","±89","±107","±114","±22","±114","±89","±25","±36","±14","±33","±77","±31","±77","±84","±30","±35","±19","±27","±69","±22","±69","±155","±53","±37","±36","±144","±22","±144"
"    Percent with a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","6.0%","","5.8%","6.1%","","6.3%","7.5%","0.0%","3.7%","-","0.0%","5.3%","7.1%","3.4%","","0.0%","3.7%","3.0%","4.5%","4.7%","50.8%","","1.5%","0.6%","0.0%","0.8%","0.6%","0.0%","1.0%","6.9%","3.8%","13.1%","1.1%","0.0%","0.0%","0.0%","1.2%","0.0%","2.0%","2.1%","0.0%","6.3%","3.2%","3.0%","2.1%","2.8%","1.7%","8.2%","0.0%","24.2%","1.7%","0.5%","0.3%","0.2%","0.4%","9.4%","1.6%","24.7%","0.9%","0.7%","0.2%","0.3%","0.2%","4.0%","0.0%","11.9%","3.0%","0.7%","0.9%","0.5%","13.4%","0.0%","39.6%"
"        Margin of Error","±1.4","","±2.2","±1.9","","±1.5","±8.8","±37.1","±4.0","**","±17.3","±5.6","±1.9","±2.4","","±3.6","±3.2","±2.1","±2.3","±3.8","±13.8","","±0.6","±0.7","±3.6","±1.0","±0.7","±1.1","±1.1","±3.7","±3.5","±7.3","±0.7","±1.1","±3.6","±1.5","±1.0","±1.1","±1.5","±2.4","±2.6","±7.2","±1.1","±2.9","±1.2","±2.1","±1.5","±4.6","±2.6","±11.7","±0.5","±0.8","±0.3","±0.3","±0.5","±3.5","±1.9","±10.2","±0.5","±1.0","±0.3","±0.5","±0.4","±2.8","±2.6","±8.2","±1.1","±0.5","±0.9","±0.5","±5.6","±2.6","±13.3"
"ZCTA5 78736","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","9,913","","4,903","5,010","","9,254","71","15","228","0","76","269","7,321","2,171","","408","1,423","2,312","4,590","806","374","","(X)","1,831","408","1,423","6,902","2,312","4,590","1,180","806","374","(X)","1,831","408","1,423","6,902","2,312","4,590","1,180","806","374","(X)","1,423","6,902","2,312","4,590","1,180","806","374","(X)","1,423","6,902","2,312","4,590","1,180","806","374","(X)","1,423","6,902","2,312","4,590","1,180","806","374","(X)","6,902","2,312","4,590","1,180","806","374"
"        Margin of Error","±1,263","","±707","±760","","±1,310","±103","±26","±176","±22","±64","±208","±1,153","±738","","±171","±378","±691","±626","±217","±143","","(X)","±354","±171","±378","±1,030","±691","±626","±223","±217","±143","(X)","±354","±171","±378","±1,030","±691","±626","±223","±217","±143","(X)","±378","±1,030","±691","±626","±223","±217","±143","(X)","±378","±1,030","±691","±626","±223","±217","±143","(X)","±378","±1,030","±691","±626","±223","±217","±143","(X)","±1,030","±691","±626","±223","±217","±143"
"    With a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","636","","288","348","","555","2","0","50","0","15","14","509","75","","22","38","0","386","79","111","","170","0","0","0","78","0","78","92","52","40","91","22","22","0","39","0","39","30","11","19","157","38","85","0","85","34","17","17","303","0","209","0","209","94","2","92","79","0","25","0","25","54","17","37","137","62","0","62","75","3","72"
"        Margin of Error","±184","","±139","±126","","±158","±4","±22","±81","±22","±25","±22","±143","±60","","±35","±41","±22","±156","±57","±62","","±97","±22","±22","±22","±72","±22","±72","±62","±48","±40","±67","±35","±35","±22","±45","±22","±45","±36","±16","±33","±79","±41","±69","±22","±69","±37","±28","±21","±121","±22","±119","±22","±119","±55","±4","±56","±53","±22","±39","±22","±39","±50","±28","±39","±74","±59","±22","±59","±49","±3","±49"
"    Percent with a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","6.4%","","5.9%","6.9%","","6.0%","2.8%","0.0%","21.9%","-","19.7%","5.2%","7.0%","3.5%","","5.4%","2.7%","0.0%","8.4%","9.8%","29.7%","","1.7%","0.0%","0.0%","0.0%","1.1%","0.0%","1.7%","7.8%","6.5%","10.7%","0.9%","1.2%","5.4%","0.0%","0.6%","0.0%","0.8%","2.5%","1.4%","5.1%","1.7%","2.7%","1.2%","0.0%","1.9%","2.9%","2.1%","4.5%","3.2%","0.0%","3.0%","0.0%","4.6%","8.0%","0.2%","24.6%","0.8%","0.0%","0.4%","0.0%","0.5%","4.6%","2.1%","9.9%","1.7%","0.9%","0.0%","1.4%","6.4%","0.4%","19.3%"
"        Margin of Error","±2.0","","±2.8","±2.7","","±1.9","±11.6","±90.1","±31.6","**","±31.7","±9.6","±2.2","±2.8","","±9.0","±3.0","±1.9","±3.4","±6.8","±17.1","","±1.0","±2.4","±10.4","±3.1","±1.0","±1.9","±1.6","±5.1","±5.9","±11.0","±0.7","±1.9","±9.0","±3.1","±0.6","±1.9","±1.0","±3.0","±1.9","±8.7","±0.9","±3.0","±1.0","±1.9","±1.5","±3.0","±3.4","±6.2","±1.3","±3.1","±1.8","±1.9","±2.6","±4.7","±0.4","±16.3","±0.6","±3.1","±0.6","±1.9","±0.9","±4.2","±3.4","±10.6","±1.0","±0.9","±1.9","±1.3","±4.2","±0.4","±13.9"
"ZCTA5 78737","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","20,588","","10,680","9,908","","16,556","319","36","670","0","328","2,679","14,754","4,209","","1,300","5,804","1,925","9,081","1,501","977","","(X)","7,104","1,300","5,804","11,006","1,925","9,081","2,478","1,501","977","(X)","7,104","1,300","5,804","11,006","1,925","9,081","2,478","1,501","977","(X)","5,804","11,006","1,925","9,081","2,478","1,501","977","(X)","5,804","11,006","1,925","9,081","2,478","1,501","977","(X)","5,804","11,006","1,925","9,081","2,478","1,501","977","(X)","11,006","1,925","9,081","2,478","1,501","977"
